学校,专业,代码,招生院系,总分,政治,外语,专业课一,专业课二,录取年份
北京中医药大学,中医外科学,105702,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,中医外科学,105702,临床医学院（中日友好医院）,340,50,50,190,--,2024
北京中医药大学,中医外科学,105702,临床医学院（广安门医院）,340,50,50,190,--,2024
北京中医药大学,中医外科学,105702,临床医学院（西苑医院）,340,50,50,190,--,2024
北京中医药大学,中医外科学,105702,临床医学院（北京中医医院）,340,50,50,190,--,2024
北京中医药大学,中医骨伤科学,105703,临床医学院（东直门医院）,340,50,50,190,--,2024
北京中医药大学,中医骨伤科学,105703,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,中医骨伤科学,105703,临床医学院（北京中医医院）,340,50,50,190,--,2024
北京中医药大学,中医骨伤科学,105703,临床医学院（望京医院）,340,50,50,190,--,2024
北京中医药大学,中医妇科学,105704,临床医学院（东直门医院）,340,50,50,190,--,2024
北京中医药大学,中医妇科学,105704,临床医学院（东方医院）,340,50,50,190,--,2024
北京中医药大学,中医妇科学,105704,临床医学院（中日友好医院）,340,50,50,190,--,2024
北京中医药大学,中医妇科学,105704,临床医学院（广安门医院）,340,50,50,190,--,2024
北京中医药大学,中医妇科学,105704,临床医学院（西苑医院）,340,50,50,190,--,2024
北京中医药大学,中医儿科学,105705,临床医学院（东直门医院）,340,50,50,190,--,2024
北京中医药大学,中医儿科学,105705,临床医学院（东方医院）,340,50,50,190,--,2024
北京中医药大学,中医儿科学,105705,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,中医五官科学,105706,临床医学院（北京中医医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（东直门医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（东方医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（广安门医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（西苑医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（北京中医医院）,340,50,50,190,--,2024
北京中医药大学,针灸推拿学,105707,临床医学院（望京医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（东直门医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（东方医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（中日友好医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（广安门医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（西苑医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（北京中医医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（望京医院）,340,50,50,190,--,2024
北京中医药大学,中西医结合临床,105709,临床医学院（房山医院）,340,50,50,190,--,2024
北京中医药大学,全科医学（中医，不授博士学位）,105710,临床医学院（第三附属医院）,340,50,50,190,--,2024
北京中医药大学,公共管理学,120400,管理学院,347,49,49,74,74,2024
北京中医药大学,马克思主义理论,0305,不区分院系,323,40,40,60,60,2025
北京中医药大学,国际中文教育,0453,不区分院系,344,45,45,68,68,2025
北京中医药大学,翻译,0551,不区分院系,351,47,47,71,71,2025
北京中医药大学,中医学,1005,不区分院系,293,36,36,108,--,2025
北京中医药大学,中西医结合,1006,不区分院系,296,36,36,108,--,2025
北京中医药大学,药学,1007,不区分院系,293,36,36,108,--,2025
北京中医药大学,中药学,1008,不区分院系,320,36,36,108,--,2025
北京中医药大学,护理学,1011,不区分院系,313,36,36,108,--,2025
北京中医药大学,护理,1054,不区分院系,295,36,36,108,--,2025
北京中医药大学,中药,1056,不区分院系,298,36,36,108,--,2025
北京中医药大学,中医,1057,不区分院系,347,36,36,108,--,2025
北京中医药大学,针灸,1059,不区分院系,318,36,36,108,--,2025
北京中医药大学,公共管理学,1204,不区分院系,335,41,41,62,62,2025
北京中医药大学,公共管理,1252,不区分院系,164,38,--,76,--,2025
北京中医药大学,马克思主义理论,0305,不区分院系,321,40,40,60,60,2026
北京中医药大学,国际中文教育,0453,不区分院系,347,48,48,72,72,2026
北京中医药大学,翻译,0551,不区分院系,358,48,48,72,72,2026
北京中医药大学,中医学,1005,不区分院系,294,36,36,108,--,2026
北京中医药大学,中西医结合,1006,不区分院系,294,36,36,108,--,2026
北京中医药大学,药学,1007,不区分院系,294,36,36,108,--,2026
北京中医药大学,中药学,1008,不区分院系,315,36,36,108,--,2026
北京中医药大学,护理学,1011,不区分院系,294,36,36,108,--,2026
北京中医药大学,护理,1054,不区分院系,294,36,36,108,--,2026
北京中医药大学,中药,1056,不区分院系,294,36,36,108,--,2026
北京中医药大学,中医,1057,不区分院系,329,36,36,108,--,2026
北京中医药大学,针灸,1059,不区分院系,340,36,36,108,--,2026
北京中医药大学,公共管理学,1204,不区分院系,332,41,41,62,62,2026
北京中医药大学,公共管理,1252,不区分院系,168,39,--,78,--,2026
北京工业大学,应用经济学,020200,经济与管理学院,352,48,48,72,72,2023
北京工业大学,资源环境与循环经济,0202J1,经济与管理学院,346,48,48,72,72,2023
北京工业大学,资源环境与循环经济,0202J1,材料与制造学部,346,48,48,72,72,2023
北京工业大学,金融,025100,经济与管理学院,346,48,48,72,72,2023
北京工业大学,应用统计,025200,理学部,352,48,48,72,72,2023
北京工业大学,社会学,030300,文法学部,326,45,45,68,68,2023
北京工业大学,马克思主义理论,030500,马克思主义学院,330,45,45,68,68,2023
北京工业大学,法律（法学）,035102,文法学部,326,45,45,68,68,2023
北京工业大学,社会工作,035200,文法学部,326,45,45,68,68,2023
北京工业大学,教育学,040100,文法学部,350,51,51,153,--,2023
北京工业大学,教育管理,045101,文法学部,350,51,51,77,77,2023
北京工业大学,现代教育技术,045114,文法学部,350,51,51,77,77,2023
北京工业大学,心理健康教育,045116,文法学部,350,51,51,77,77,2023
北京工业大学,外国语言文学,050200,文法学部,368,54,54,81,81,2023
北京工业大学,数学,070100,理学部,298,38,38,57,57,2023
北京工业大学,物理学,070200,理学部,279,38,38,57,57,2023
北京工业大学,物理学,070200,材料与制造学部,279,38,38,57,57,2023
北京工业大学,化学,070300,环境与生命学部,279,38,38,57,57,2023
北京工业大学,生物学,071000,环境与生命学部,304,38,38,57,57,2023
北京工业大学,统计学,071400,理学部,330,48,50,80,95,2023
北京工业大学,力学,080100,材料与制造学部,260,35,35,53,53,2023
北京工业大学,机械工程,080200,材料与制造学部,284,38,38,57,57,2023
北京工业大学,光学工程,080300,理学部,273,38,38,57,57,2023
北京工业大学,光学工程,080300,材料与制造学部,289,38,38,57,57,2023
北京工业大学,仪器科学与技术,080400,智能机械研究院,273,38,38,57,57,2023
北京工业大学,材料科学与工程,080500,材料科学与工程系,303,38,38,57,57,2023
北京工业大学,资源环境与循环经济,0805J2,材料科学与工程系,273,38,38,57,57,2023
北京工业大学,动力工程及工程热物理,080700,环境与生命学部,307,35,35,53,53,2023
北京工业大学,电子科学与技术,080900,信息学部信息与通信工程学院,291,38,38,57,57,2023
北京工业大学,电子科学与技术,080900,信息学部微电子学院,273,38,38,57,57,2023
北京工业大学,信息与通信工程,081000,信息学部信息与通信工程学院,297,38,38,57,57,2023
北京工业大学,控制科学与工程,081100,信息学部微电子学院,333,45,45,70,70,2023
北京工业大学,计算机科学与技术,081200,信息学部计算机学院,311,45,45,70,70,2023
北京工业大学,建筑学,081300,城市建设学部,335,38,38,57,57,2023
北京工业大学,土木工程,081400,城市建设学部,273,38,38,58,77,2023
北京工业大学,土木工程,081400,城市建设学部,284,41,41,67,67,2023
北京工业大学,土木工程,081400,城市建设学部,294,40,50,75,89,2023
北京工业大学,水利工程,081500,城市建设学部,260,35,35,53,53,2023
北京工业大学,化学工程与技术,081700,环境与生命学部,273,38,38,57,57,2023
北京工业大学,交通运输工程,082300,城市建设学部,278,47,47,57,57,2023
北京工业大学,环境科学与工程,083000,环境与生命学部,316,38,38,57,57,2023
北京工业大学,生物医学工程,083100,环境与生命学部,273,38,38,57,57,2023
北京工业大学,城乡规划学,083300,城市建设学部,327,38,38,57,57,2023
北京工业大学,软件工程,083500,信息学部软件学院,293,45,45,65,65,2023
北京工业大学,网络空间安全,083900,信息学部计算机学院,273,38,38,57,57,2023
北京工业大学,建筑学,085100,城市建设学部,326,38,38,57,57,2023
北京工业大学,城市规划,085300,城市建设学部,323,38,38,57,57,2023
北京工业大学,电子信息,085400,环境与生命学部,304,38,38,57,57,2023
北京工业大学,电子信息,085400,信息学部信息与通信工程学院,328,38,38,57,57,2023
北京工业大学,电子信息,085400,信息学部微电子学院,312,38,38,60,60,2023
北京工业大学,电子信息,085400,人工智能与自动化学院,351,50,50,75,75,2023
北京工业大学,电子信息,085400,信息学部计算机学院,336,45,45,70,70,2023
北京工业大学,电子信息,085400,信息学部软件学院,325,45,45,65,65,2023
北京工业大学,电子信息,085400,智能机械研究院,273,38,38,57,57,2023
北京工业大学,电子信息,085400,材料与制造学部,273,38,38,57,57,2023
北京工业大学,电子信息,085400,激光工程研究院,310,38,38,57,57,2023
北京工业大学,机械,085500,艺术设计学院,355,40,40,60,60,2023
北京工业大学,机械,085500,智能机械研究院,283,38,38,57,57,2023
北京工业大学,材料与化工,085600,环境与生命学部,273,38,38,57,57,2023
北京工业大学,材料与化工,085600,材料科学与工程系,303,38,38,57,57,2023
北京工业大学,资源与环境,085700,环境与生命学部,327,38,38,57,57,2023
北京工业大学,能源动力,085800,环境与生命学部,315,38,38,57,57,2023
北京工业大学,土木水利,085900,城市建设学部,284,50,42,59,61,2023
北京工业大学,土木水利,085900,城市建设学部,319,49,49,76,76,2023
北京工业大学,土木水利,085900,城市建设学部,306,59,44,66,69,2023
北京工业大学,交通运输,086100,城市建设学部,341,52,52,82,82,2023
北京工业大学,管理科学与工程,120100,经济与管理学院,351,47,47,71,71,2023
北京工业大学,工商管理,120200,经济与管理学院,340,47,47,71,71,2023
北京工业大学,工商管理,125100,经济与管理学院,175,41,--,82,--,2023
北京工业大学,公共管理,125200,经济与管理学院,175,44,--,88,--,2023
北京工业大学,公共管理,125200,文法学部,175,44,--,88,--,2023
北京工业大学,会计,125300,经济与管理学院,226,51,--,102,--,2023
北京工业大学,设计学,130500,艺术设计学院,362,40,40,60,60,2023
北京工业大学,美术,135107,艺术设计学院,364,40,40,60,60,2023
北京工业大学,艺术设计,135108,艺术设计学院,364,40,40,60,60,2023
北京工业大学,应用经济学,020200,经济与管理学院,362,47,47,71,71,2024
北京工业大学,资源环境与循环经济,0202J1,材料与制造学部材料科学与工程系,338,47,47,71,71,2024
北京工业大学,资源环境与循环经济,0202J1,经济与管理学院,338,47,47,71,71,2024
北京工业大学,金融,025100,经济与管理学院,338,47,47,71,71,2024
北京工业大学,应用统计,025200,理学部,350,55,55,90,90,2024
北京工业大学,社会学,030300,文法学部,336,47,47,71,71,2024
北京工业大学,马克思主义理论,030500,马克思主义学院,345,47,55,90,90,2024
北京工业大学,法律（法学）,035102,文法学部,348,55,55,85,85,2024
北京工业大学,社会工作,035200,文法学部,331,47,47,71,71,2024
北京工业大学,教育学,040100,文法学部,350,51,51,153,--,2024
北京工业大学,教育管理,045101,文法学部,350,51,51,77,77,2024
北京工业大学,现代教育技术,045114,文法学部,350,51,51,77,77,2024
北京工业大学,心理健康教育,045116,文法学部,350,51,51,77,77,2024
北京工业大学,外国语言文学,050200,文法学部,376,55,55,83,83,2024
北京工业大学,数学,070100,理学部,288,41,41,62,62,2024
北京工业大学,物理学,070200,材料与制造学部材料科学与工程系,288,41,41,62,62,2024
北京工业大学,物理学,070200,理学部,288,41,41,62,62,2024
北京工业大学,化学,070300,环境与生命学部,288,41,41,62,62,2024
北京工业大学,生物学,071000,环境与生命学部,341,41,41,62,62,2024
北京工业大学,统计学,071400,理学部,288,41,41,62,62,2024
北京工业大学,力学,080100,材料与制造学部机械工程系,260,35,35,53,53,2024
北京工业大学,机械工程,080200,材料与制造学部机械工程系,293,37,37,56,56,2024
北京工业大学,光学工程,080300,材料与制造学部激光工程研究院,273,37,37,56,56,2024
北京工业大学,光学工程,080300,理学部,273,37,37,56,56,2024
北京工业大学,仪器科学与技术,080400,信息学部人工智能与自动化系,273,37,37,56,56,2024
北京工业大学,材料科学与工程,080500,材料与制造学部材料科学与工程系,285,37,37,56,56,2024
北京工业大学,资源环境与循环经济,0805J2,材料与制造学部材料科学与工程系,273,37,37,56,56,2024
北京工业大学,动力工程及工程热物理,080700,环境与生命学部,262,35,35,53,53,2024
北京工业大学,电子科学与技术,080900,信息学部电子科学与技术系,312,40,40,65,65,2024
北京工业大学,电子科学与技术,080900,信息学部信息与通信工程系,304,51,51,60,60,2024
北京工业大学,信息与通信工程,081000,信息学部信息与通信工程系,305,51,51,60,60,2024
北京工业大学,控制科学与工程,081100,信息学部人工智能与自动化系,335,52,52,68,68,2024
北京工业大学,计算机科学与技术,081200,信息学部计算机科学与技术系,328,45,45,70,70,2024
北京工业大学,建筑学,081300,城市建设学部,355,37,37,56,56,2024
北京工业大学,土木工程,081400,城市建设学部,273,37,37,56,56,2024
北京工业大学,土木工程,081400,城市建设学部,273,37,37,56,56,2024
北京工业大学,土木工程,081400,城市建设学部,286,37,37,56,56,2024
北京工业大学,土木工程,081400,城市建设学部,292,37,37,56,56,2024
北京工业大学,水利工程,081500,城市建设学部,260,35,35,53,53,2024
北京工业大学,化学工程与技术,081700,环境与生命学部,273,37,37,56,56,2024
北京工业大学,交通运输工程,082300,城市建设学部,309,37,37,56,56,2024
北京工业大学,环境科学与工程,083000,环境与生命学部,321,50,50,60,100,2024
北京工业大学,生物医学工程,083100,环境与生命学部,273,37,37,56,56,2024
北京工业大学,城乡规划学,083300,城市建设学部,352,37,37,56,56,2024
北京工业大学,软件工程,083500,信息学部软件工程系,312,50,50,70,70,2024
北京工业大学,网络空间安全,083900,信息学部计算机科学与技术系,314,37,37,56,56,2024
北京工业大学,建筑,085100,城市建设学部,352,37,37,56,56,2024
北京工业大学,城乡规划,085300,城市建设学部,305,37,37,56,56,2024
北京工业大学,通信工程（含宽带网络、移动通信等）,085402,信息学部信息与通信工程系,337,51,51,60,60,2024
北京工业大学,集成电路工程,085403,信息学部电子科学与技术系,314,45,45,65,65,2024
北京工业大学,计算机技术,085404,信息学部计算机科学与技术系,326,45,45,70,70,2024
北京工业大学,软件工程,085405,信息学部软件工程系,296,50,50,70,70,2024
北京工业大学,控制工程,085406,信息学部人工智能与自动化系,335,52,52,78,78,2024
北京工业大学,仪器仪表工程,085407,信息学部人工智能与自动化系,273,37,37,56,56,2024
北京工业大学,光电信息工程,085408,材料与制造学部激光工程研究院,273,37,37,56,56,2024
北京工业大学,生物医学工程,085409,环境与生命学部,297,37,37,56,56,2024
北京工业大学,机械工程,085501,材料与制造学部机械工程系,273,37,37,56,56,2024
北京工业大学,机械工程,085501,材料与制造学部机械工程系,284,37,37,56,56,2024
北京工业大学,工业设计工程,085507,艺术设计学院,365,40,40,60,60,2024
北京工业大学,材料与化工,085600,环境与生命学部,273,37,37,56,56,2024
北京工业大学,材料工程,085601,材料与制造学部材料科学与工程系,288,37,37,56,56,2024
北京工业大学,环境工程,085701,环境与生命学部,300,40,50,56,95,2024
北京工业大学,能源动力,085800,环境与生命学部,307,37,37,56,56,2024
北京工业大学,土木水利,085900,城市建设学部,273,37,37,56,56,2024
北京工业大学,土木水利,085900,城市建设学部,273,37,37,56,56,2024
北京工业大学,土木水利,085900,城市建设学部,290,39,39,63,63,2024
北京工业大学,土木水利,085900,城市建设学部,274,45,52,59,87,2024
北京工业大学,交通运输,086100,城市建设学部,285,37,37,56,56,2024
北京工业大学,管理科学与工程,120100,经济与管理学院,364,49,49,74,74,2024
北京工业大学,工商管理学,120200,经济与管理学院,347,49,49,74,74,2024
北京工业大学,工商管理,125100,经济与管理学院,162,39,--,78,--,2024
北京工业大学,公共管理,125200,经济与管理学院,173,43,--,86,--,2024
北京工业大学,公共管理,125200,文法学部,173,43,--,86,--,2024
北京工业大学,会计,125300,经济与管理学院,237,52,--,104,--,2024
北京工业大学,美术与书法,135600,艺术设计学院,365,40,40,60,60,2024
北京工业大学,设计,135700,艺术设计学院,377,40,40,60,60,2024
北京工业大学,设计学,140300,艺术设计学院,363,39,39,60,60,2024
北京工业大学,应用经济学,020200,经济与管理学院,328,40,40,60,60,2025
北京工业大学,资源环境与循环经济,0202J1,经济与管理学院,323,40,40,60,60,2025
北京工业大学,资源环境与循环经济,0202J1,材料科学与工程学院,323,40,40,60,60,2025
北京工业大学,金融,025100,经济与管理学院,323,40,40,60,60,2025
北京工业大学,应用统计,025200,数学统计学与力学学院,375,54,54,110,60,2025
北京工业大学,社会学,030300,社会学院,323,40,40,60,60,2025
北京工业大学,马克思主义理论,030500,马克思主义学院,351,40,40,60,60,2025
北京工业大学,社会工作,035200,社会学院,323,40,40,60,60,2025
北京工业大学,知识产权,035400,经济与管理学院,323,40,40,60,60,2025
北京工业大学,教育学,040100,马克思主义学院,341,45,45,135,--,2025
北京工业大学,教育管理,045101,马克思主义学院,341,45,45,68,68,2025
北京工业大学,现代教育技术,045114,马克思主义学院,341,45,45,68,68,2025
北京工业大学,心理健康教育,045116,马克思主义学院,341,45,45,68,68,2025
北京工业大学,外国语言文学,050200,外国语学院,351,47,47,71,71,2025
北京工业大学,数学,070100,数学统计学与力学学院,274,34,34,51,51,2025
北京工业大学,物理学,070200,物理与光电工程学院,274,34,34,51,51,2025
北京工业大学,化学,070300,化学与生命科学学院,317,34,34,51,51,2025
北京工业大学,生物学,071000,化学与生命科学学院,289,34,34,51,51,2025
北京工业大学,统计学,071400,数学统计学与力学学院,292,38,38,90,90,2025
北京工业大学,力学,080100,数学统计学与力学学院,271,33,33,50,50,2025
北京工业大学,机械工程,080200,机械与能源工程学院,271,34,34,51,51,2025
北京工业大学,光学工程,080300,物理与光电工程学院,260,34,34,51,51,2025
北京工业大学,仪器科学与技术,080400,信息科学技术学院,260,34,34,51,51,2025
北京工业大学,材料科学与工程,080500,材料科学与工程学院,272,34,34,51,51,2025
北京工业大学,资源环境与循环经济,0805J2,材料科学与工程学院,260,34,34,51,51,2025
北京工业大学,动力工程及工程热物理,080700,机械与能源工程学院,253,33,33,50,50,2025
北京工业大学,电子科学与技术,080900,信息科学技术学院,277,41,41,60,60,2025
北京工业大学,电子科学与技术,080900,信息科学技术学院,260,34,34,51,51,2025
北京工业大学,信息与通信工程,081000,信息科学技术学院,318,41,41,60,60,2025
北京工业大学,控制科学与工程,081100,信息科学技术学院,310,38,38,65,65,2025
北京工业大学,计算机科学与技术,081200,计算机学院,313,45,45,75,75,2025
北京工业大学,建筑学,081300,建筑与城市规划学院,300,36,42,90,80,2025
北京工业大学,土木工程,081400,建筑工程学院,260,34,34,51,51,2025
北京工业大学,水利工程,081500,建筑工程学院,251,33,33,50,50,2025
北京工业大学,化学工程与技术,081700,材料科学与工程学院,260,34,34,51,51,2025
北京工业大学,交通运输工程,082300,城市交通学院,290,34,34,51,51,2025
北京工业大学,环境科学与工程,083000,环境科学与工程学院,296,40,40,60,85,2025
北京工业大学,生物医学工程,083100,化学与生命科学学院,270,34,34,51,51,2025
北京工业大学,城乡规划学,083300,建筑与城市规划学院,306,37,37,73,86,2025
北京工业大学,软件工程,083500,计算机学院,304,40,40,70,70,2025
北京工业大学,网络空间安全,083900,计算机学院,260,34,34,51,51,2025
北京工业大学,建筑,085100,建筑与城市规划学院,315,42,42,90,90,2025
北京工业大学,城乡规划,085300,建筑与城市规划学院,270,37,37,73,78,2025
北京工业大学,通信工程（含宽带网络、移动通信等）,085402,信息科学技术学院,340,47,47,60,60,2025
北京工业大学,集成电路工程,085403,信息科学技术学院,342,44,44,80,80,2025
北京工业大学,计算机技术,085404,计算机学院,331,45,45,75,75,2025
北京工业大学,软件工程,085405,计算机学院,325,40,40,70,70,2025
北京工业大学,控制工程,085406,信息科学技术学院,340,51,51,78,78,2025
北京工业大学,仪器仪表工程,085407,信息科学技术学院,289,34,34,51,51,2025
北京工业大学,光电信息工程,085408,物理与光电工程学院,260,34,34,51,51,2025
北京工业大学,光电信息工程,085408,物理与光电工程学院,285,34,34,51,51,2025
北京工业大学,生物医学工程,085409,化学与生命科学学院,300,34,34,51,51,2025
北京工业大学,机械工程,085501,机械与能源工程学院,295,34,34,51,51,2025
北京工业大学,工业设计工程,085507,艺术设计学院,358,34,34,51,51,2025
北京工业大学,材料与化工,085600,材料科学与工程学院,271,34,34,51,51,2025
北京工业大学,材料工程,085601,材料科学与工程学院,294,34,34,51,51,2025
北京工业大学,环境工程,085701,环境科学与工程学院,301,40,40,60,85,2025
北京工业大学,能源动力,085800,机械与能源工程学院,311,34,34,51,51,2025
北京工业大学,土木水利,085900,建筑工程学院,260,34,34,51,51,2025
北京工业大学,生物与医药,086000,化学与生命科学学院,260,34,34,51,51,2025
北京工业大学,交通运输,086100,城市交通学院,283,34,34,51,51,2025
北京工业大学,管理科学与工程,120100,经济与管理学院,333,41,41,62,62,2025
北京工业大学,工商管理学,120200,经济与管理学院,333,41,41,62,62,2025
北京工业大学,工商管理,125100,经济与管理学院,155,35,--,70,--,2025
北京工业大学,公共管理,125200,经济与管理学院,170,38,--,76,--,2025
北京工业大学,公共管理,125200,社会学院,164,38,--,76,--,2025
北京工业大学,会计,125300,经济与管理学院,228,48,--,96,--,2025
北京工业大学,美术与书法,135600,艺术设计学院,351,37,37,56,56,2025
北京工业大学,设计,135700,艺术设计学院,367,37,37,56,56,2025
北京工业大学,设计学,140300,艺术设计学院,352,34,34,51,51,2025
北京工业大学,应用经济学,020200,经济与管理学院,333,40,40,60,60,2026
北京工业大学,资源环境与循环经济,0202J1,经济与管理学院,324,40,40,60,60,2026
北京工业大学,资源环境与循环经济,0202J1,材料科学与工程学院,324,40,40,60,60,2026
北京工业大学,金融,025100,经济与管理学院,324,40,40,60,60,2026
北京工业大学,应用统计,025200,数学统计学与力学学院,398,53,53,110,110,2026
北京工业大学,社会学,030300,社会学院,321,40,40,60,60,2026
北京工业大学,马克思主义理论,030500,马克思主义学院,376,40,40,60,60,2026
北京工业大学,社会工作,035200,社会学院,402,40,40,60,60,2026
北京工业大学,知识产权,035400,经济与管理学院,340,40,40,60,60,2026
北京工业大学,教育学,040100,马克思主义学院,347,48,48,144,--,2026
北京工业大学,教育管理,045101,马克思主义学院,347,48,48,72,72,2026
北京工业大学,现代教育技术,045114,马克思主义学院,347,48,48,72,72,2026
北京工业大学,心理健康教育,045116,马克思主义学院,347,48,48,72,72,2026
北京工业大学,外国语言文学,050200,外国语学院,371,48,48,72,72,2026
北京工业大学,数学,070100,数学统计学与力学学院,307,35,35,53,53,2026
北京工业大学,物理学,070200,物理与光电工程学院,275,35,35,53,53,2026
北京工业大学,化学,070300,化学与生命科学学院,300,35,35,53,53,2026
北京工业大学,生物学,071000,化学与生命科学学院,313,35,35,53,53,2026
北京工业大学,统计学,071400,数学统计学与力学学院,290,35,35,53,53,2026
北京工业大学,力学,080100,数学统计学与力学学院,251,33,33,50,50,2026
北京工业大学,机械工程,080200,机械与能源工程学院,279,35,35,53,53,2026
北京工业大学,低空技术与工程,0802J1,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,低空技术与工程,0802J1,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,低空技术与工程,0802J1,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,低空技术与工程,0802J1,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,低空技术与工程,0802J1,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,光学工程,080300,物理与光电工程学院,305,35,35,53,53,2026
北京工业大学,仪器科学与技术,080400,信息科学技术学院,264,35,35,53,53,2026
北京工业大学,材料科学与工程,080500,材料科学与工程学院,272,35,35,53,53,2026
北京工业大学,资源环境与循环经济,0805J2,材料科学与工程学院,271,35,35,53,53,2026
北京工业大学,动力工程及工程热物理,080700,机械与能源工程学院,280,33,33,50,50,2026
北京工业大学,电子科学与技术,080900,信息科学技术学院,284,35,35,53,53,2026
北京工业大学,电子科学与技术,080900,信息科学技术学院,300,35,35,53,53,2026
北京工业大学,信息与通信工程,081000,信息科学技术学院,324,50,50,53,53,2026
北京工业大学,控制科学与工程,081100,信息科学技术学院,333,48,48,70,70,2026
北京工业大学,计算机科学与技术,081200,计算机学院,336,40,40,70,70,2026
北京工业大学,建筑学,081300,建筑与城市规划学院,315,35,35,53,53,2026
北京工业大学,土木工程,081400,建筑工程学院,265,35,35,57,57,2026
北京工业大学,土木工程,081400,建筑工程学院,294,45,45,75,75,2026
北京工业大学,土木工程,081400,建筑工程学院,274,53,44,64,95,2026
北京工业大学,水利工程,081500,建筑工程学院,251,33,33,50,50,2026
北京工业大学,化学工程与技术,081700,材料科学与工程学院,269,35,35,53,53,2026
北京工业大学,交通运输工程,082300,城市交通学院,264,35,35,53,53,2026
北京工业大学,环境科学与工程,083000,环境科学与工程学院,300,40,40,60,60,2026
北京工业大学,生物医学工程,083100,化学与生命科学学院,264,35,35,53,53,2026
北京工业大学,城乡规划学,083300,建筑与城市规划学院,326,35,35,53,53,2026
北京工业大学,软件工程,083500,计算机学院,334,40,40,70,70,2026
北京工业大学,网络空间安全,083900,计算机学院,267,35,35,53,53,2026
北京工业大学,建筑,085100,建筑与城市规划学院,350,35,35,53,53,2026
北京工业大学,城乡规划,085300,建筑与城市规划学院,336,35,35,53,53,2026
北京工业大学,通信工程（含宽带网络、移动通信等）,085402,信息科学技术学院,378,42,42,53,53,2026
北京工业大学,集成电路工程,085403,信息科学技术学院,347,40,40,70,70,2026
北京工业大学,计算机技术,085404,计算机学院,365,40,40,70,70,2026
北京工业大学,软件工程,085405,计算机学院,370,40,40,70,70,2026
北京工业大学,控制工程,085406,信息科学技术学院,371,53,53,80,80,2026
北京工业大学,仪器仪表工程,085407,信息科学技术学院,352,35,35,53,53,2026
北京工业大学,光电信息工程,085408,物理与光电工程学院,264,35,35,53,53,2026
北京工业大学,光电信息工程,085408,物理与光电工程学院,348,35,35,53,53,2026
北京工业大学,生物医学工程,085409,化学与生命科学学院,323,35,35,53,53,2026
北京工业大学,人工智能,085410,信息科学技术学院,264,35,35,53,53,2026
北京工业大学,机械工程,085501,机械与能源工程学院,326,35,35,53,53,2026
北京工业大学,工业设计工程,085507,艺术设计学院,382,35,35,53,53,2026
北京工业大学,机器人工程,085510,机械与能源工程学院,264,35,35,53,53,2026
北京工业大学,材料与化工,085600,材料科学与工程学院,264,35,35,53,53,2026
北京工业大学,材料工程,085601,材料科学与工程学院,322,35,35,53,53,2026
北京工业大学,环境工程,085701,环境科学与工程学院,327,40,40,60,60,2026
北京工业大学,能源动力,085800,机械与能源工程学院,349,35,35,53,53,2026
北京工业大学,土木水利,085900,建筑工程学院,281,37,37,58,58,2026
北京工业大学,土木水利,085900,建筑工程学院,301,45,45,65,65,2026
北京工业大学,土木水利,085900,建筑工程学院,309,46,43,56,90,2026
北京工业大学,生物与医药,086000,化学与生命科学学院,264,35,35,53,53,2026
北京工业大学,交通运输,086100,城市交通学院,352,35,35,53,53,2026
北京工业大学,管理科学与工程,120100,经济与管理学院,338,41,41,62,62,2026
北京工业大学,工商管理学,120200,经济与管理学院,332,41,41,62,62,2026
北京工业大学,工商管理,125100,经济与管理学院,146,35,--,70,--,2026
北京工业大学,公共管理,125200,经济与管理学院,168,39,--,78,--,2026
北京工业大学,公共管理,125200,社会学院,168,39,--,78,--,2026
北京工业大学,会计,125300,经济与管理学院,236,51,--,102,--,2026
北京工业大学,美术与书法,135600,艺术设计学院,361,38,38,57,57,2026
